id,sale_id,invoice_id,sale_date,customer_id,product_id,quantity,unit_price,total_price,channel,store_location,payment_method,first_name,last_name,email,phone,city,registration_date,loyalty_tier,birth_year
4043,4043,INV-202312-00210,2023-12-06,2889.0,1221,2,350.19,700.38,pood,Tallinn,sularaha,Laura,Tammik,laura.tammik@yahoo.com,+372 5110 1634,Pärnu,2022-10-16,silver,1965.0
4045,4045,INV-202312-00212,2023-12-06,,1085,1,247.81,-247.81,online,,järelmaks,,,,,,,,
4104,4104,INV-202312-00271,2023-12-06,4577.0,1057,1,251.52,251.52,pood,Tallinn,kaart,Olev,Oja,olev.oja@yahoo.com,+372 5232 7036,Narva,2020-05-20,,2004.0
4147,4147,INV-202312-00314,2023-12-06,4288.0,1120,1,206.34,206.34,online,,sularaha,Kevin,Rand,kevin.rand@telia.ee,+372 8267 0473,Tartu,2020-08-17,silver,1998.0
4276,4276,INV-202312-00443,2023-12-06,2070.0,1059,2,104.85,209.7,pood,Tartu,sularaha,Pille,Rebane,pille.rebane@gmail.com,+372 5724 8235,Haapsalu,2021-06-22,bronze,1998.0
3873,3873,INV-202312-00040,2023-12-07,3847.0,1060,3,253.26,759.78,pood,Pärnu,kaart,Andres,Kask,andres.kask@yahoo.com,+372 8457 7261,Kuressaare,2022-02-17,,1993.0
3986,3986,INV-202312-00153,2023-12-07,3041.0,1251,3,257.39,772.17,pood,Tartu,sularaha,Urmas,Raid,urmas.raid@yahoo.com,+372 5231 9395,Tartu,2020-03-11,,1982.0
4115,4115,INV-202312-00282,2023-12-07,2789.0,1326,3,106.82,320.46,online,,sularaha,Henri,Järv,henri.jarv@outlook.com,+372 5433 0946,Pärnu,2020-08-28,,1977.0
4130,4130,INV-202312-00297,2023-12-07,,1011,4,53.99,215.96,pood,Tartu,kaart,,,,,,,,
4134,4134,INV-202312-00301,2023-12-07,3343.0,1149,1,304.14,304.14,pood,Tallinn,kaart,Siim,Põld,siim.pold@gmail.com,+372 5370 0784,Tallinn,2023-11-15,silver,1984.0
4149,4149,INV-202312-00316,2023-12-07,3268.0,1223,2,319.98,639.96,pood,Pärnu,kaart,Rain,Puusepp,rain.puusepp@mail.ee,+372 5557 6722,Tartu,2022-03-24,,1998.0
4212,4212,INV-202312-00379,2023-12-07,4549.0,1305,3,50.77,152.31,online,,järelmaks,Kristiina,Liiv,kristiina.liiv@gmail.com,+372 5682 4723,Rakvere,2023-01-26,silver,1969.0
4218,4218,INV-202312-00385,2023-12-07,3135.0,1099,2,86.8,173.6,online,,järelmaks,Raivo,Org,raivo.org@yahoo.com,+372 5776 7400,Narva,2022-09-28,bronze,1997.0
4232,4232,INV-202312-00399,2023-12-07,4588.0,1075,1,278.59,278.59,pood,Tallinn,sularaha,Henri,Aas,henri.aas2@mail.ee,+372 5621 0280,Pärnu,2023-09-15,silver,1987.0
4291,4291,INV-202312-00458,2023-12-07,2743.0,1335,1,201.86,201.86,pood,Tallinn,sularaha,Ragnar,Luik,ragnar.luik@gmail.com,+372 8220 1689,Tallinn,2020-05-11,,1976.0
3845,3845,INV-202312-00012,2023-12-08,2828.0,1271,4,130.02,520.08,online,,sularaha,Elis,Liiv,elis.liiv@gmail.com,+372 5946 8520,Narva,2020-04-01,,1983.0
3870,3870,INV-202312-00037,2023-12-08,3803.0,1039,3,282.95,848.85,pood,Tallinn,sularaha,Maie,Raud,maie.raud@hot.ee,+372 5557 9797,Tallinn,2020-08-22,bronze,1994.0
3872,3872,INV-202312-00039,2023-12-08,,1260,3,130.36,391.08,pood,Tallinn,kaart,,,,,,,,
3892,3892,INV-202312-00059,2023-12-08,4997.0,1267,2,66.88,133.76,online,,järelmaks,Anu,Lõhmus,anu.lohmus@telia.ee,+372 8595 8442,Kuressaare,2021-08-16,,1973.0
3946,3946,INV-202312-00113,2023-12-08,,1331,2,74.41,148.82,pood,Tallinn,sularaha,,,,,,,,
3975,3975,INV-202312-00142,2023-12-08,2504.0,1320,2,30.05,60.1,online,,sularaha,Madis,Lass,madis.lass@yahoo.com,+372 5893 4916,Narva,2021-06-20,,1961.0
4018,4018,INV-202312-00185,2023-12-08,4701.0,1088,4,100.57,402.28,pood,Tallinn,sularaha,Enn,Rebane,,+372 5952 5043,Tartu,2022-12-16,,1967.0
4035,4035,INV-202312-00202,2023-12-08,3839.0,1117,1,72.58,72.58,online,,sularaha,Tõnu,Värk,tonu.vark@outlook.com,+372 5759 2398,Tallinn,2020-02-29,bronze,1996.0
4044,4044,INV-202312-00211,2023-12-08,3873.0,1196,3,32.93,98.79,online,,sularaha,Erkki,Mitt,erkki.mitt@yahoo.com,+372 5307 2069,Kuressaare,2023-12-07,,1980.0
4060,4060,INV-202312-00227,2023-12-08,3583.0,1108,3,371.05,1113.15,pood,Tallinn,sularaha,Marika,Tamm,marika.tamm@yahoo.com,+372 5814 0151,Tartu,2022-11-21,bronze,1987.0
4099,4099,INV-202312-00266,2023-12-08,4837.0,1222,3,26.62,79.86,pood,Tallinn,sularaha,Merike,Kask,merike.kask@outlook.com,+372 5500 3394,Tallinn,2023-06-05,bronze,1986.0
4175,4175,INV-202312-00342,2023-12-08,3233.0,1097,1,324.38,324.38,online,,sularaha,Marika,Lepp,marika.lepp@yahoo.com,+372 8920 1749,Tartu,2023-06-22,,1974.0
4191,4191,INV-202312-00358,2023-12-08,3582.0,1263,3,169.95,509.85,pood,Tallinn,sularaha,Peeter,Valk,peeter.valk@hot.ee,+372 5664 4588,Tallinn,2020-09-08,,1997.0
4213,4213,INV-202312-00380,2023-12-08,2743.0,1256,1,296.4,296.4,pood,Tallinn,järelmaks,Ragnar,Luik,ragnar.luik@gmail.com,+372 8220 1689,Tallinn,2020-05-11,,1976.0
4237,4237,INV-202312-00404,2023-12-08,4226.0,1161,1,121.98,121.98,online,,järelmaks,Ago,Kallas,ago.kallas@hot.ee,+372 5213 7690,Tartu,2021-12-11,,1986.0
4250,4250,INV-202312-00417,2023-12-08,4323.0,1083,2,72.14,144.28,pood,Tallinn,järelmaks,Väino,Kaalep,,+372 5493 4527,Narva,2021-04-07,gold,1980.0
3869,3869,INV-202312-00036,2023-12-09,2522.0,1327,2,110.7,221.4,online,,kaart,Hille,Saar,hille.saar@outlook.com,+372 5225 1416,Tallinn,2023-07-24,,1989.0
3871,3871,INV-202312-00038,2023-12-09,3939.0,1206,1,22.7,22.7,pood,Tallinn,kaart,Enn,Oja,enn.oja@outlook.com,+372 5325 6444,Paide,2020-08-20,,1981.0
3881,3881,INV-202312-00048,2023-12-09,2741.0,1231,2,72.6,145.2,pood,Tallinn,järelmaks,Sandra,Lõhmus,sandra.lohmus@telia.ee,+372 5947 4888,Tallinn,2020-01-10,,1964.0
3889,3889,INV-202312-00056,2023-12-09,3406.0,1338,2,282.29,564.58,pood,Tartu,kaart,Merike,Paas,merike.paas@mail.ee,+372 5502 7679,Tallinn,2020-01-27,bronze,1999.0
3988,3988,INV-202312-00155,2023-12-09,3249.0,1193,2,120.59,241.18,pood,Tartu,kaart,Kristjan,Tamm,kristjan.tamm@mail.ee,+372 5595 8434,Valga,2022-08-16,bronze,1960.0
4005,4005,INV-202312-00172,2023-12-09,3515.0,1181,3,142.57,427.71,online,,järelmaks,Tõnu,Orav,tonu.orav@mail.ee,+372 8937 3715,Tallinn,2020-05-21,bronze,1966.0
4008,4008,INV-202312-00175,2023-12-09,3350.0,1008,1,280.13,280.13,pood,Tallinn,kaart,Priit,Rand,priit.rand@telia.ee,+372 8645 9666,Pärnu,2022-11-22,silver,1992.0
4014,4014,INV-202312-00181,2023-12-09,2555.0,1294,1,53.01,53.01,pood,Tartu,kaart,Olev,Lõoke,olev.looke@mail.ee,+372 8145 9562,Valga,2022-12-12,silver,2005.0
4016,4016,INV-202312-00183,2023-12-09,2441.0,1303,1,312.41,312.41,pood,Tartu,sularaha,Kristjan,Paas,kristjan.paas@gmail.com,+372 5342 9348,Tallinn,2022-08-15,gold,1975.0
4061,4061,INV-202312-00228,2023-12-09,2781.0,1220,1,26.79,26.79,pood,Pärnu,järelmaks,Henri,Roots,henri.roots@gmail.com,+372 8180 6548,Tallinn,2022-11-12,,1978.0
4142,4142,INV-202312-00309,2023-12-09,4833.0,1246,1,204.87,204.87,pood,Tallinn,kaart,Jüri,Valk,juri.valk@yahoo.com,+372 8604 8190,Rakvere,2022-05-27,gold,1986.0
4171,4171,INV-202312-00338,2023-12-09,3718.0,1140,1,106.69,106.69,online,,sularaha,Kevin,Orav,kevin.orav@mail.ee,+372 5248 9396,Rakvere,2021-10-02,gold,1965.0
4185,4185,INV-202312-00352,2023-12-09,4439.0,1140,4,106.69,426.76,online,,sularaha,Kalev,Toom,kalev.toom@yahoo.com,+372 5130 8764,Kuressaare,2020-11-28,gold,1986.0
4236,4236,INV-202312-00403,2023-12-09,2509.0,1092,1,144.2,144.2,pood,Tallinn,kaart,Marit,Koppel,marit.koppel@telia.ee,+372 5369 3259,Valga,2022-12-21,,1985.0
4266,4266,INV-202312-00433,2023-12-09,2101.0,1338,2,282.29,-564.58,pood,Tallinn,sularaha,Marko,Mägi,marko.magi@yahoo.com,+372 8931 8508,Tallinn,2021-06-22,gold,1985.0
4281,4281,INV-202312-00448,2023-12-09,4556.0,1310,1,106.21,106.21,pood,Tallinn,kaart,Meelis,Rand,meelis.rand@yahoo.com,+372 8475 3467,Pärnu,2020-11-21,gold,1972.0
3836,3836,INV-202312-00003,2023-12-10,4454.0,1156,1,221.89,221.89,pood,Tallinn,järelmaks,Indrek,Männik,indrek.mannik@hot.ee,+372 5965 1531,Tallinn,2022-07-07,silver,1993.0
3842,3842,INV-202312-00009,2023-12-10,4638.0,1201,1,179.71,147.16,online,,kaart,Henri,Lill,henri.lill@telia.ee,+372 5867 2191,Haapsalu,2023-04-27,bronze,1996.0
3863,3863,INV-202312-00030,2023-12-10,2785.0,1273,2,274.37,548.74,pood,Tallinn,sularaha,Grete,Tamm,grete.tamm@telia.ee,+372 5724 6487,Tallinn,2023-04-25,,1984.0
3900,3900,INV-202312-00067,2023-12-10,4198.0,1303,3,312.41,937.23,online,,järelmaks,Reet,Kuusik,reet.kuusik@mail.ee,+372 8173 3909,Tallinn,2023-06-21,,2004.0
3902,3902,INV-202312-00069,2023-12-10,2673.0,1181,1,142.57,142.57,pood,Tallinn,järelmaks,Laura,Kallas,laura.kallas@telia.ee,+372 5219 8203,Tartu,2023-03-28,silver,1998.0
3970,3970,INV-202312-00137,2023-12-10,2494.0,1089,3,134.58,403.74,pood,Pärnu,sularaha,Ragnar,Talvik,ragnar.talvik@gmail.com,+372 5622 9699,Tallinn,2021-01-02,silver,1992.0
4004,4004,INV-202312-00171,2023-12-10,2558.0,1063,2,151.45,302.9,pood,Tallinn,sularaha,Hille,Mets,hille.mets@gmail.com,+372 8328 5683,Kuressaare,2022-02-10,,1966.0
4011,4011,INV-202312-00178,2023-12-10,2259.0,1177,2,135.99,271.98,pood,Tartu,sularaha,Margus,Laas,margus.laas@telia.ee,+372 5590 2282,Pärnu,2020-12-29,,1974.0
4023,4023,INV-202312-00190,2023-12-10,4364.0,1327,1,110.7,110.7,pood,Tartu,sularaha,Piret,Kallas,piret.kallas@yahoo.com,+372 5628 9843,Tallinn,2022-08-05,bronze,1997.0
4091,4091,INV-202312-00258,2023-12-10,2690.0,1346,2,258.91,517.82,pood,Tallinn,järelmaks,Siim,Toom,,+372 5641 9713,Haapsalu,2020-12-30,,1978.0
4092,4092,INV-202312-00259,2023-12-10,3556.0,1257,1,81.48,81.48,pood,Tartu,järelmaks,Merike,Vaher,merike.vaher@mail.ee,+372 5848 0334,Tallinn,2022-02-12,silver,1999.0
4097,4097,INV-202312-00264,2023-12-10,3424.0,1074,2,65.0,130.0,pood,Pärnu,kaart,Jüri,Paas,,+372 5836 6181,Kuressaare,2023-01-18,silver,1991.0
4108,4108,INV-202312-00275,2023-12-10,3721.0,1031,3,434.08,1302.24,online,,sularaha,Heino,Roots,heino.roots@telia.ee,+372 5270 5130,Tallinn,2023-07-31,silver,1988.0
4158,4158,INV-202312-00325,2023-12-10,3350.0,1295,3,375.34,1126.02,pood,Tartu,kaart,Priit,Rand,priit.rand@telia.ee,+372 8645 9666,Pärnu,2022-11-22,silver,1992.0
4161,4161,INV-202312-00328,2023-12-10,4443.0,1135,1,175.25,175.25,pood,Tartu,sularaha,Anna,Kuusk,anna.kuusk@mail.ee,+372 5486 9822,Haapsalu,2023-05-26,gold,1989.0
4190,4190,INV-202312-00357,2023-12-10,2200.0,1167,2,270.99,541.98,online,,sularaha,Urmas,Laas,urmas.laas@outlook.com,+372 5693 3170,Tartu,2022-10-22,,1985.0
4230,4230,INV-202312-00397,2023-12-10,2817.0,1066,1,107.26,107.26,online,,järelmaks,Pille,Tamm,pille.tamm@hot.ee,+372 5860 5980,Haapsalu,2023-01-30,,1982.0
4280,4280,INV-202312-00447,2023-12-10,2371.0,1084,2,156.13,312.26,online,,sularaha,Ülle,Teder,ulle.teder@outlook.com,+372 5392 8392,Tartu,2020-06-14,gold,1967.0
3865,3865,INV-202312-00032,2023-12-11,,1338,2,282.29,564.58,pood,Tallinn,kaart,,,,,,,,
3882,3882,INV-202312-00049,2023-12-11,2884.0,1041,2,107.36,214.72,pood,Tallinn,järelmaks,Marko,Raud,,+372 5132 4451,Tallinn,2020-12-14,,2000.0
3939,3939,INV-202312-00106,2023-12-11,4549.0,1028,2,16.59,46.9,online,,kaart,Kristiina,Liiv,kristiina.liiv@gmail.com,+372 5682 4723,Rakvere,2023-01-26,silver,1969.0
3948,3948,INV-202312-00115,2023-12-11,3721.0,1181,1,142.57,142.57,online,,kaart,Heino,Roots,heino.roots@telia.ee,+372 5270 5130,Tallinn,2023-07-31,silver,1988.0
3954,3954,INV-202312-00121,2023-12-11,2027.0,1137,4,194.46,777.84,pood,Tallinn,kaart,Heli,Laas,heli.laas@mail.ee,+372 8546 6353,Tallinn,2020-09-28,gold,1995.0
3971,3971,INV-202312-00138,2023-12-11,2538.0,1049,3,308.84,926.52,online,,järelmaks,Heli,Kangur,heli.kangur@gmail.com,+372 5540 1199,Pärnu,2022-05-30,silver,1984.0
3972,3972,INV-202312-00139,2023-12-11,4157.0,1303,4,312.41,1249.64,online,,kaart,Margus,Liiv,margus.liiv@hot.ee,+372 5464 5789,Tartu,2022-02-06,,1985.0
3983,3983,INV-202312-00150,2023-12-11,3288.0,1040,1,96.11,96.11,online,,järelmaks,Margus,Luik,margus.luik@mail.ee,+372 5766 6525,Tallinn,2022-10-07,,2002.0
4009,4009,INV-202312-00176,2023-12-11,2601.0,1039,1,282.95,282.95,pood,Tartu,kaart,Henri,Rosin,,+372 5554 7118,Tallinn,2021-02-05,gold,1979.0
4031,4031,INV-202312-00198,2023-12-11,3530.0,1080,1,51.5,51.5,online,,kaart,Siim,Mitt,,+372 5433 0751,Tallinn,2021-01-06,,2001.0
4127,4127,INV-202312-00294,2023-12-11,3768.0,1260,1,130.36,130.36,pood,Pärnu,kaart,Karin,Sepp,karin.sepp@telia.ee,+372 8119 5682,Tallinn,2023-02-19,silver,1988.0
4129,4129,INV-202312-00296,2023-12-11,2949.0,1233,2,111.26,222.52,online,,kaart,Sandra,Lõoke,sandra.looke@gmail.com,+372 5601 5673,Tartu,2020-12-26,,2001.0
4143,4143,INV-202312-00310,2023-12-11,4607.0,1130,1,98.68,98.68,online,,järelmaks,Piret,Toom,piret.toom@yahoo.com,+372 8602 0026,Pärnu,2023-10-11,bronze,1996.0
4216,4216,INV-202312-00383,2023-12-11,2312.0,1197,2,152.85,305.7,online,,kaart,Marko,Kallas,marko.kallas@gmail.com,+372 5221 5658,Tartu,2020-09-28,bronze,1993.0
4228,4228,INV-202312-00395,2023-12-11,3336.0,1019,2,80.39,160.78,pood,Tallinn,kaart,Andres,Paas,andres.paas@yahoo.com,+372 8705 3403,Tallinn,2023-08-31,gold,1987.0
4238,4238,INV-202312-00405,2023-12-11,3846.0,1006,2,319.42,638.84,pood,Tallinn,kaart,Tiina,Luik,tiina.luik@mail.ee,+372 5994 5195,Tallinn,2021-04-08,silver,1996.0
4269,4269,INV-202312-00436,2023-12-11,3404.0,1252,1,77.78,77.78,online,,kaart,Maie,Tammik,,+372 5291 9215,Tallinn,2020-03-26,,2000.0
4285,4285,INV-202312-00452,2023-12-11,2809.0,1278,1,263.13,263.13,online,,kaart,Madis,Kull,madis.kull@gmail.com,+372 5783 7497,Võru,2021-07-25,,1988.0
3849,3849,INV-202312-00016,2023-12-12,3722.0,1195,1,339.21,339.21,pood,Tallinn,sularaha,Ago,Kull,ago.kull@yahoo.com,+372 5159 7764,Pärnu,2023-09-06,bronze,1993.0
3864,3864,INV-202312-00031,2023-12-12,2143.0,1148,1,48.85,48.85,pood,Tallinn,järelmaks,Piret,Nõmm,piret.nomm@hot.ee,+372 5963 1690,Narva,2020-09-16,silver,1971.0
3883,3883,INV-202312-00050,2023-12-12,3675.0,1098,3,147.92,443.76,online,,kaart,Heli,Roots,heli.roots@outlook.com,+372 5645 1698,Tartu,2023-10-15,bronze,1984.0
3907,3907,INV-202312-00074,2023-12-12,4286.0,1152,4,107.67,430.68,pood,Pärnu,kaart,Anna,Org,anna.org@gmail.com,+372 8693 9364,Tartu,2022-08-03,,1960.0
3937,3937,INV-202312-00104,2023-12-12,3336.0,1244,2,125.36,250.72,pood,Pärnu,järelmaks,Andres,Paas,andres.paas@yahoo.com,+372 8705 3403,Tallinn,2023-08-31,gold,1987.0
3941,3941,INV-202312-00108,2023-12-12,,1348,2,125.52,251.04,online,,järelmaks,,,,,,,,
3989,3989,INV-202312-00156,2023-12-12,3556.0,1002,1,274.78,274.78,pood,Pärnu,sularaha,Merike,Vaher,merike.vaher@mail.ee,+372 5848 0334,Tallinn,2022-02-12,silver,1999.0
4022,4022,INV-202312-00189,2023-12-12,2008.0,1258,1,84.41,84.41,pood,Pärnu,järelmaks,Külli,Paas,kulli.paas@mail.ee,+372 8543 4045,Tartu,2020-06-15,gold,1966.0
4040,4040,INV-202312-00207,2023-12-12,2129.0,1169,1,88.08,88.08,pood,Tallinn,kaart,Anu,Oja,anu.oja@mail.ee,+372 8571 8445,Tallinn,2021-02-20,,2004.0
4062,4062,INV-202312-00229,2023-12-12,3452.0,1028,2,23.45,46.9,pood,Tartu,järelmaks,Kalev,Nurk,kalev.nurk@yahoo.com,+372 5784 4933,Pärnu,2021-02-25,,2003.0
4065,4065,INV-202312-00232,2023-12-12,4511.0,1004,4,41.63,166.52,pood,Tartu,sularaha,Merike,Raid,merike.raid@mail.ee,+372 5118 4062,Viljandi,2020-02-26,gold,1967.0
4087,4087,INV-202312-00254,2023-12-12,3672.0,1105,2,259.23,518.46,online,,järelmaks,Taavi,Liiv,taavi.liiv@gmail.com,+372 5827 6530,Haapsalu,2022-04-21,silver,1983.0
4098,4098,INV-202312-00265,2023-12-12,2730.0,1048,2,16.37,32.74,online,,kaart,Merle,Puusepp,merle.puusepp@outlook.com,+372 8847 8917,Tallinn,2022-06-13,bronze,1999.0
4126,4126,INV-202312-00293,2023-12-12,4195.0,1246,2,204.87,409.74,pood,Tallinn,sularaha,Annika,Sild,annika.sild@hot.ee,+372 8338 2424,Tartu,2020-05-12,silver,1989.0
4128,4128,INV-202312-00295,2023-12-12,4307.0,1091,1,199.8,199.8,online,,järelmaks,Merike,Rebane,merike.rebane@outlook.com,+372 5126 9930,Kuressaare,2022-07-01,,1998.0
4178,4178,INV-202312-00345,2023-12-12,2396.0,1189,3,58.49,175.47,pood,Tartu,järelmaks,Heino,Aas,heino.aas@mail.ee,+372 8896 7501,Narva,2022-02-18,gold,1999.0
4183,4183,INV-202312-00350,2023-12-12,2750.0,1077,1,62.56,62.56,pood,Tallinn,järelmaks,Tõnu,Lõoke,,+372 5214 3348,Haapsalu,2021-06-19,gold,2004.0
4192,4192,INV-202312-00359,2023-12-12,4404.0,1086,1,149.47,149.47,pood,Tallinn,järelmaks,Heino,Nõmm,heino.nomm@yahoo.com,+372 5377 0027,Tallinn,2020-06-19,,2004.0
4194,4194,INV-202312-00361,2023-12-12,,1026,1,196.56,166.27,pood,Tallinn,kaart,,,,,,,,
4206,4206,INV-202312-00373,2023-12-12,3185.0,1223,1,319.98,319.98,pood,Tallinn,kaart,Kati,Rebane,kati.rebane@gmail.com,+372 8109 4042,Rakvere,2022-10-07,bronze,1972.0
4222,4222,INV-202312-00389,2023-12-12,3597.0,1080,2,51.5,103.0,online,,kaart,Pille,Kivi,pille.kivi@yahoo.com,+372 5748 8026,Valga,2020-10-04,silver,1984.0
4225,4225,INV-202312-00392,2023-12-12,3366.0,1146,4,31.65,126.6,online,,sularaha,Nele,Männik,,+372 5451 1266,Tallinn,2020-03-12,silver,2004.0
4255,4255,INV-202312-00422,2023-12-12,2707.0,1260,2,130.36,260.72,pood,Tallinn,järelmaks,Külli,Sild,kulli.sild@mail.ee,+372 5439 3553,Tartu,2023-08-10,bronze,1994.0
4262,4262,INV-202312-00429,2023-12-12,,1300,1,247.52,247.52,pood,Tartu,sularaha,,,,,,,,
3840,3840,INV-202312-00007,2023-12-13,4308.0,1285,4,123.64,494.56,pood,Tallinn,kaart,Terje,Teder,terje.teder@outlook.com,+372 5435 9145,Tallinn,2022-08-08,,1985.0
3852,3852,INV-202312-00019,2023-12-13,2629.0,1229,2,210.76,421.52,pood,Tallinn,järelmaks,Sandra,Paas,sandra.paas@mail.ee,+372 8261 2880,Viljandi,2021-09-14,silver,2001.0
3880,3880,INV-202312-00047,2023-12-13,2192.0,1337,4,272.05,1088.2,pood,Tallinn,sularaha,Marit,Talvik,marit.talvik@mail.ee,+372 5189 5915,Kuressaare,2020-02-08,,1988.0
3906,3906,INV-202312-00073,2023-12-13,2141.0,1196,4,32.93,131.72,pood,Tartu,kaart,Aivar,Lepik,aivar.lepik@mail.ee,+372 8827 9138,Kuressaare,2022-04-14,,1994.0
3910,3910,INV-202312-00077,2023-12-13,3058.0,1127,1,158.94,158.94,online,,sularaha,Triin,Kaalep,,+372 5882 6175,Tallinn,2023-12-03,,1973.0
3911,3911,INV-202312-00078,2023-12-13,4401.0,1315,1,95.5,95.5,pood,Tartu,sularaha,Margus,Nurk,,+372 5453 2869,Viljandi,2023-07-07,bronze,1973.0
3951,3951,INV-202312-00118,2023-12-13,,1143,3,307.83,923.49,pood,Tallinn,järelmaks,,,,,,,,
3959,3959,INV-202312-00126,2023-12-13,4590.0,1250,1,265.2,265.2,pood,Tartu,kaart,Jüri,Rosin,juri.rosin@yahoo.com,+372 8591 9600,Tartu,2021-08-26,bronze,2004.0
3987,3987,INV-202312-00154,2023-12-13,4193.0,1286,2,28.56,57.12,pood,Tartu,järelmaks,Heli,Põld,heli.pold@outlook.com,+372 8335 4211,Pärnu,2021-10-09,silver,1991.0
4075,4075,INV-202312-00242,2023-12-13,3408.0,1287,1,114.8,114.8,pood,Tartu,kaart,Kalev,Pärn,kalev.parn@mail.ee,+372 5395 7173,Tallinn,2021-09-19,gold,1990.0
4112,4112,INV-202312-00279,2023-12-13,4656.0,1346,2,258.91,517.82,online,,kaart,Sigrid,Mitt,sigrid.mitt@telia.ee,+372 5100 8488,Rakvere,2020-02-23,silver,1976.0
4132,4132,INV-202312-00299,2023-12-13,,1015,2,168.34,336.68,online,,sularaha,,,,,,,,
4146,4146,INV-202312-00313,2023-12-13,3688.0,1097,1,324.38,324.38,online,,järelmaks,Tõnu,Must,tonu.must@gmail.com,+372 5994 0896,Tallinn,2022-04-07,,1991.0
4152,4152,INV-202312-00319,2023-12-13,4730.0,1002,3,274.78,824.34,pood,Tallinn,järelmaks,Merike,Lõhmus,merike.lohmus@telia.ee,+372 8783 6021,Rakvere,2022-12-26,,1964.0
4189,4189,INV-202312-00356,2023-12-13,2721.0,1292,1,74.81,74.81,pood,Tallinn,kaart,Väino,Mitt,vaino.mitt@hot.ee,+372 5592 5993,Pärnu,2022-08-21,bronze,1982.0
4195,4195,INV-202312-00362,2023-12-13,3255.0,1140,1,106.69,106.69,pood,Pärnu,kaart,Triin,Veski,triin.veski@hot.ee,+372 5216 8975,Tartu,2023-02-14,bronze,1971.0
4229,4229,INV-202312-00396,2023-12-13,3648.0,1067,2,15.09,30.18,pood,Tallinn,sularaha,Erkki,Ilves,erkki.ilves@outlook.com,+372 5496 2376,Tartu,2021-10-29,silver,2003.0
4235,4235,INV-202312-00402,2023-12-13,2672.0,1102,1,163.64,163.64,pood,Tallinn,sularaha,Margus,Kull,margus.kull@telia.ee,+372 5564 3759,Tallinn,2020-05-28,,1991.0
4243,4243,INV-202312-00410,2023-12-13,4033.0,1021,1,75.84,94.65,pood,Tartu,sularaha,Külli,Nõmm,kulli.nomm@telia.ee,+372 8661 3597,Tallinn,2023-11-26,silver,1998.0
4252,4252,INV-202312-00419,2023-12-13,4018.0,1153,2,79.59,159.18,online,,järelmaks,Terje,Kukk,terje.kukk@gmail.com,+372 5440 6230,Rakvere,2023-09-28,,1971.0
3848,3848,INV-202312-00015,2023-12-14,3003.0,1062,2,149.55,299.1,pood,Pärnu,kaart,Ants,Paas,ants.paas@telia.ee,+372 5404 7588,Tallinn,2021-11-01,silver,1979.0
3874,3874,INV-202312-00041,2023-12-14,2368.0,1311,1,153.11,153.11,pood,Tallinn,sularaha,Ene,Kivi,ene.kivi@hot.ee,+372 5124 7513,Tallinn,2020-11-27,,1976.0
3957,3957,INV-202312-00124,2023-12-14,4144.0,1276,1,187.16,187.16,online,,sularaha,Nele,Nurk,,+372 5698 0796,Haapsalu,2021-05-17,,1989.0
3961,3961,INV-202312-00128,2023-12-14,2671.0,1265,1,269.85,269.85,pood,Pärnu,kaart,Liina,Mitt,liina.mitt@hot.ee,+372 5233 2981,Tallinn,2023-07-19,bronze,1984.0
3966,3966,INV-202312-00133,2023-12-14,3389.0,1279,2,66.21,132.42,pood,Tartu,kaart,Piret,Lass,piret.lass@mail.ee,+372 5359 6667,Tallinn,2020-06-06,gold,1967.0
3968,3968,INV-202312-00135,2023-12-14,4178.0,1198,5,291.72,1458.6,online,,kaart,Ago,Lõoke,ago.looke@telia.ee,+372 5121 3969,Jõhvi,2022-06-11,,2004.0
4015,4015,INV-202312-00182,2023-12-14,3468.0,1028,1,23.45,23.45,pood,Tartu,kaart,Heino,Aas,heino.aas@yahoo.com,+372 5213 1435,Narva,2023-11-07,bronze,1997.0
4028,4028,INV-202312-00195,2023-12-14,4050.0,1027,2,346.7,693.4,pood,Pärnu,kaart,Pille,Roots,pille.roots@outlook.com,+372 8114 6503,Pärnu,2021-02-10,,1964.0
4066,4066,INV-202312-00233,2023-12-14,2997.0,1060,1,253.26,253.26,online,,sularaha,Kevin,Org,kevin.org@yahoo.com,+372 5387 4847,Tallinn,2021-08-09,gold,1990.0
4074,4074,INV-202312-00241,2023-12-14,3525.0,1302,1,54.95,54.95,pood,Tallinn,sularaha,Toomas,Luik,toomas.luik@gmail.com,+372 5529 3292,Võru,2022-04-10,silver,1992.0
4215,4215,INV-202312-00382,2023-12-14,4410.0,1135,1,175.25,175.25,online,,järelmaks,Jaak,Nõmm,jaak.nomm@gmail.com,+372 5426 2386,Rakvere,2020-09-25,gold,1988.0
4265,4265,INV-202312-00432,2023-12-14,2064.0,1164,2,162.73,358.7,pood,Tallinn,kaart,Väino,Kuusik,vaino.kuusik@hot.ee,+372 5456 6379,Tartu,2023-07-17,gold,1985.0
4292,4292,INV-202312-00459,2023-12-14,2353.0,1001,2,157.49,314.98,pood,Tallinn,järelmaks,Elis,Põld,,+372 8547 7381,Tallinn,2020-09-23,,1971.0
3835,3835,INV-202312-00002,2023-12-15,2795.0,1172,3,141.62,424.86,pood,Tartu,järelmaks,Urmas,Valk,urmas.valk@outlook.com,+372 5998 9730,Tallinn,2023-04-17,bronze,1990.0
